作者规范,作者,total_poem_count,total_line_count,matched_poem_count,candidate_line_count,candidate_line_rate,line_high_poem_count,line_high_poem_rate,poem_high_count,poem_high_rate,line_high_count,line_high_rate,line_high_within_candidate_rate,poem_best_mean,poem_best_median,poem_best_max,line_best_mean,line_best_median,line_best_max,poet_id_count,poem_high_within_matched_rate
杨敬之,杨敬之,3,16,2,3,0.1875,1,0.3333333333333333,1,0.3333333333333333,2,0.125,0.6666666666666666,0.680321,0.680321,0.752792,0.7026773,0.74739,0.752792,1.0,0.5
修雅,修雅,1,81,1,8,0.09876543209876543,1,1.0,1,1.0,2,0.024691358024691357,0.25,0.758138,0.758138,0.758138,0.6955905,0.6875905,0.758138,1.0,1.0
李华,李华,15,424,3,21,0.049528301886792456,1,0.06666666666666667,1,0.06666666666666667,2,0.0047169811320754715,0.09523809523809523,0.73348933,0.716184,0.770672,0.6935968,0.700863,0.770672,1.0,0.3333333333333333
张谓,张谓,40,376,7,13,0.034574468085106384,1,0.025,1,0.025,2,0.005319148936170213,0.15384615384615385,0.69565785,0.685321,0.822471,0.68271947,0.672914,0.822471,1.0,0.14285714285714285
杜光庭,杜光庭,29,246,10,19,0.07723577235772358,1,0.034482758620689655,1,0.034482758620689655,2,0.008130081300813009,0.10526315789473684,0.663061,0.670291,0.891481,0.6744297,0.672635,0.891481,1.0,0.1
武元衡,武元衡,192,1544,25,29,0.01878238341968912,1,0.005208333333333333,1,0.005208333333333333,2,0.0012953367875647669,0.06896551724137931,0.65630895,0.644791,0.841132,0.6525084,0.63985,0.841132,1.0,0.04
吴少微,吴少微,8,187,3,9,0.0481283422459893,1,0.125,1,0.125,2,0.0106951871657754,0.2222222222222222,0.6931486,0.644353,0.79074,0.6416814,0.644353,0.79074,1.0,0.3333333333333333
于邵,于邵,5,28,1,1,0.03571428571428571,1,0.2,1,0.2,1,0.03571428571428571,1.0,0.9508,0.9508,0.9508,0.9508,0.9508,0.9508,1.0,1.0
孙思邈,孙思邈,1,38,1,1,0.02631578947368421,1,1.0,1,1.0,1,0.02631578947368421,1.0,0.909358,0.909358,0.909358,0.909358,0.909358,0.909358,1.0,1.0
刘行敏,刘行敏,3,20,1,1,0.05,1,0.3333333333333333,1,0.3333333333333333,1,0.05,1.0,0.864419,0.864419,0.864419,0.864419,0.864419,0.864419,1.0,1.0
武昌妓,武昌妓,1,4,1,1,0.25,1,1.0,1,1.0,1,0.25,1.0,0.840199,0.840199,0.840199,0.840199,0.840199,0.840199,1.0,1.0
成真人,成真人,1,4,1,1,0.25,1,1.0,1,1.0,1,0.25,1.0,0.829405,0.829405,0.829405,0.829405,0.829405,0.829405,1.0,1.0
莫宣卿,莫宣卿,4,34,1,1,0.029411764705882353,1,0.25,1,0.25,1,0.029411764705882353,1.0,0.821402,0.821402,0.821402,0.821402,0.821402,0.821402,1.0,1.0
李纾,李纾,8,64,1,1,0.015625,1,0.125,1,0.125,1,0.015625,1.0,0.817422,0.817422,0.817422,0.817422,0.817422,0.817422,1.0,1.0
杨收,杨收,3,12,1,1,0.08333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.08333333333333333,1.0,0.815976,0.815976,0.815976,0.815976,0.815976,0.815976,1.0,1.0
崔翘,崔翘,3,32,1,1,0.03125,1,0.3333333333333333,1,0.3333333333333333,1,0.03125,1.0,0.812034,0.812034,0.812034,0.812034,0.812034,0.812034,1.0,1.0
舒道纪,舒道纪,2,16,1,1,0.0625,1,0.5,1,0.5,1,0.0625,1.0,0.80801,0.80801,0.80801,0.80801,0.80801,0.80801,1.0,1.0
陈叔达,陈叔达,9,74,1,2,0.02702702702702703,1,0.1111111111111111,1,0.1111111111111111,1,0.013513513513513514,0.5,0.97074,0.97074,0.97074,0.8042265,0.8042265,0.97074,1.0,1.0
崔禹锡,崔禹锡,1,20,1,1,0.05,1,1.0,1,1.0,1,0.05,1.0,0.801294,0.801294,0.801294,0.801294,0.801294,0.801294,1.0,1.0
王睿,王睿,11,72,1,1,0.013888888888888888,1,0.09090909090909091,1,0.09090909090909091,1,0.013888888888888888,1.0,0.800535,0.800535,0.800535,0.800535,0.800535,0.800535,1.0,1.0
杨凝式,杨凝式,5,22,1,1,0.045454545454545456,1,0.2,1,0.2,1,0.045454545454545456,1.0,0.79549,0.79549,0.79549,0.79549,0.79549,0.79549,1.0,1.0
刘太真,刘太真,3,32,1,1,0.03125,1,0.3333333333333333,1,0.3333333333333333,1,0.03125,1.0,0.79526,0.79526,0.79526,0.79526,0.79526,0.79526,1.0,1.0
郭元振,郭元振,5,40,1,1,0.025,1,0.2,1,0.2,1,0.025,1.0,0.784792,0.784792,0.784792,0.784792,0.784792,0.784792,1.0,1.0
张易之,张易之,5,52,1,1,0.019230769230769232,1,0.2,1,0.2,1,0.019230769230769232,1.0,0.78459,0.78459,0.78459,0.78459,0.78459,0.78459,1.0,1.0
长须国驸马,长须国驸马,1,4,1,1,0.25,1,1.0,1,1.0,1,0.25,1.0,0.7814,0.7814,0.7814,0.7814,0.7814,0.7814,1.0,1.0
郭密之,郭密之,1,20,1,1,0.05,1,1.0,1,1.0,1,0.05,1.0,0.77345,0.77345,0.77345,0.77345,0.77345,0.77345,1.0,1.0
李从谦,李从谦,1,8,1,1,0.125,1,1.0,1,1.0,1,0.125,1.0,0.771918,0.771918,0.771918,0.771918,0.771918,0.771918,1.0,1.0
陈去疾,陈去疾,12,84,1,1,0.011904761904761904,1,0.08333333333333333,1,0.08333333333333333,1,0.011904761904761904,1.0,0.769011,0.769011,0.769011,0.769011,0.769011,0.769011,1.0,1.0
崔居俭,崔居俭,1,8,1,1,0.125,1,1.0,1,1.0,1,0.125,1.0,0.767713,0.767713,0.767713,0.767713,0.767713,0.767713,1.0,1.0
贾躭,贾躭,1,10,1,1,0.1,1,1.0,1,1.0,1,0.1,1.0,0.76761,0.76761,0.76761,0.76761,0.76761,0.76761,1.0,1.0
卿云,卿云,4,32,1,1,0.03125,1,0.25,1,0.25,1,0.03125,1.0,0.764269,0.764269,0.764269,0.764269,0.764269,0.764269,1.0,1.0
天峤游人,天峤游人,1,4,1,1,0.25,1,1.0,1,1.0,1,0.25,1.0,0.763839,0.763839,0.763839,0.763839,0.763839,0.763839,1.0,1.0
张濯,张濯,2,24,1,1,0.041666666666666664,1,0.5,1,0.5,1,0.041666666666666664,1.0,0.763397,0.763397,0.763397,0.763397,0.763397,0.763397,1.0,1.0
刘绮庄,刘绮庄,3,24,1,1,0.041666666666666664,1,0.3333333333333333,1,0.3333333333333333,1,0.041666666666666664,1.0,0.762506,0.762506,0.762506,0.762506,0.762506,0.762506,1.0,1.0
上官昭容,上官昭容,7,166,1,1,0.006024096385542169,1,0.14285714285714285,1,0.14285714285714285,1,0.006024096385542169,1.0,0.761181,0.761181,0.761181,0.761181,0.761181,0.761181,1.0,1.0
豆卢回,豆卢回,1,30,1,1,0.03333333333333333,1,1.0,1,1.0,1,0.03333333333333333,1.0,0.759295,0.759295,0.759295,0.759295,0.759295,0.759295,1.0,1.0
河中鬼,河中鬼,1,4,1,1,0.25,1,1.0,1,1.0,1,0.25,1.0,0.757581,0.757581,0.757581,0.757581,0.757581,0.757581,1.0,1.0
韩昭,韩昭,2,16,1,1,0.0625,1,0.5,1,0.5,1,0.0625,1.0,0.755111,0.755111,0.755111,0.755111,0.755111,0.755111,1.0,1.0
李昪,李昪,1,4,1,1,0.25,1,1.0,1,1.0,1,0.25,1.0,0.753902,0.753902,0.753902,0.753902,0.753902,0.753902,1.0,1.0
刘方平,刘方平,29,223,1,1,0.004484304932735426,1,0.034482758620689655,0,0.0,1,0.004484304932735426,1.0,0.750441,0.750441,0.750441,0.750441,0.750441,0.750441,1.0,0.0
李遐周,李遐周,1,4,1,1,0.25,1,1.0,0,0.0,1,0.25,1.0,0.749826,0.749826,0.749826,0.749826,0.749826,0.749826,1.0,0.0
卫光一,卫光一,1,8,1,1,0.125,1,1.0,0,0.0,1,0.125,1.0,0.748787,0.748787,0.748787,0.748787,0.748787,0.748787,1.0,0.0
于尹躬,于尹躬,1,12,1,1,0.08333333333333333,1,1.0,0,0.0,1,0.08333333333333333,1.0,0.747539,0.747539,0.747539,0.747539,0.747539,0.747539,1.0,0.0
谢陶,谢陶,1,8,1,1,0.125,1,1.0,0,0.0,1,0.125,1.0,0.746245,0.746245,0.746245,0.746245,0.746245,0.746245,1.0,0.0
长孙无忌,长孙无忌,3,20,1,1,0.05,1,0.3333333333333333,0,0.0,1,0.05,1.0,0.745414,0.745414,0.745414,0.745414,0.745414,0.745414,1.0,0.0
韦璜,韦璜,3,18,1,1,0.05555555555555555,1,0.3333333333333333,0,0.0,1,0.05555555555555555,1.0,0.743842,0.743842,0.743842,0.743842,0.743842,0.743842,1.0,0.0
孔绍安,孔绍安,7,52,1,1,0.019230769230769232,1,0.14285714285714285,0,0.0,1,0.019230769230769232,1.0,0.742103,0.742103,0.742103,0.742103,0.742103,0.742103,1.0,0.0
卢士衡,卢士衡,9,64,2,2,0.03125,1,0.1111111111111111,1,0.1111111111111111,1,0.015625,0.5,0.7400725,0.7400725,0.759045,0.7400725,0.7400725,0.759045,1.0,0.5
王烈,王烈,4,34,1,3,0.08823529411764706,1,0.25,1,0.25,1,0.029411764705882353,0.3333333333333333,0.755962,0.755962,0.755962,0.7400684,0.73269,0.755962,1.0,1.0
谢良辅,谢良辅,4,18,2,2,0.1111111111111111,1,0.25,1,0.25,1,0.05555555555555555,0.5,0.73605204,0.73605204,0.821447,0.73605204,0.73605204,0.821447,1.0,0.5
畅当,畅当,15,140,2,2,0.014285714285714285,1,0.06666666666666667,1,0.06666666666666667,1,0.007142857142857143,0.5,0.72933,0.72933,0.77928,0.72933,0.72933,0.77928,1.0,0.5
张彪,张彪,6,76,2,3,0.039473684210526314,1,0.16666666666666666,0,0.0,1,0.013157894736842105,0.3333333333333333,0.7181175,0.7181175,0.743759,0.7247873,0.738127,0.743759,1.0,0.0
杨师道,杨师道,21,210,2,2,0.009523809523809525,1,0.047619047619047616,0,0.0,1,0.004761904761904762,0.5,0.718315,0.718315,0.750574,0.718315,0.718315,0.750574,1.0,0.0
唐怡,唐怡,2,8,1,2,0.25,1,0.5,1,0.5,1,0.125,0.5,0.785488,0.785488,0.785488,0.71694255,0.71694255,0.785488,1.0,1.0
尉迟汾,尉迟汾,1,60,1,3,0.05,1,1.0,1,1.0,1,0.016666666666666666,0.3333333333333333,0.763621,0.763621,0.763621,0.71670437,0.694297,0.763621,1.0,1.0
李舒,李舒,6,48,1,2,0.041666666666666664,1,0.16666666666666666,1,0.16666666666666666,1,0.020833333333333332,0.5,0.817422,0.817422,0.817422,0.715938,0.715938,0.817422,1.0,1.0
董思恭,董思恭,19,160,3,3,0.01875,1,0.05263157894736842,1,0.05263157894736842,1,0.00625,0.3333333333333333,0.71483,0.719402,0.800723,0.71483,0.719402,0.800723,1.0,0.3333333333333333
武则天,武则天,48,320,2,2,0.00625,1,0.020833333333333332,1,0.020833333333333332,1,0.003125,0.5,0.71395147,0.71395147,0.753152,0.71395147,0.71395147,0.753152,1.0,0.5
袁朗,袁朗,5,124,1,2,0.016129032258064516,1,0.2,1,0.2,1,0.008064516129032258,0.5,0.801805,0.801805,0.801805,0.7139225,0.7139225,0.801805,1.0,1.0
王宏,王宏,1,16,1,2,0.125,1,1.0,1,1.0,1,0.0625,0.5,0.76266,0.76266,0.76266,0.712381,0.712381,0.76266,1.0,1.0
郑愔,郑愔,25,282,2,3,0.010638297872340425,1,0.04,1,0.04,1,0.0035460992907801418,0.3333333333333333,0.746807,0.746807,0.770161,0.7118394,0.723453,0.770161,1.0,0.5
张为,张为,4,49,2,2,0.04081632653061224,1,0.25,1,0.25,1,0.02040816326530612,0.5,0.711004,0.711004,0.778845,0.711004,0.711004,0.778845,1.0,0.5
卢藏用,卢藏用,8,116,2,4,0.034482758620689655,1,0.125,1,0.125,1,0.008620689655172414,0.25,0.73439896,0.73439896,0.756167,0.7080405,0.701523,0.756167,1.0,0.5
李沛,李沛,2,24,2,3,0.125,1,0.5,1,0.5,1,0.041666666666666664,0.3333333333333333,0.730924,0.730924,0.75696,0.706486,0.704888,0.75696,1.0,0.5
孟迟,孟迟,18,90,3,5,0.05555555555555555,1,0.05555555555555555,0,0.0,1,0.011111111111111112,0.2,0.7056427,0.725566,0.745048,0.7040006,0.721404,0.745048,1.0,0.0
唐晅,唐晅,2,18,1,2,0.1111111111111111,1,0.5,0,0.0,1,0.05555555555555555,0.5,0.74288,0.74288,0.74288,0.7025155,0.7025155,0.74288,1.0,0.0
法振,法振,17,126,4,4,0.031746031746031744,1,0.058823529411764705,1,0.058823529411764705,1,0.007936507936507936,0.25,0.701858,0.6885315,0.763142,0.701858,0.6885315,0.763142,1.0,0.25
刘孝孙,刘孝孙,7,72,3,3,0.041666666666666664,1,0.14285714285714285,1,0.14285714285714285,1,0.013888888888888888,0.3333333333333333,0.70162934,0.688622,0.758512,0.70162934,0.688622,0.758512,1.0,0.3333333333333333
鲁收,鲁收,1,24,1,2,0.08333333333333333,1,1.0,0,0.0,1,0.041666666666666664,0.5,0.750478,0.750478,0.750478,0.7015475,0.7015475,0.750478,1.0,0.0
窦牟,窦牟,21,208,4,4,0.019230769230769232,1,0.047619047619047616,1,0.047619047619047616,1,0.004807692307692308,0.25,0.7013488,0.695957,0.827767,0.7013488,0.695957,0.827767,1.0,0.25
许宣平,许宣平,3,16,2,2,0.125,1,0.3333333333333333,1,0.3333333333333333,1,0.0625,0.5,0.70047295,0.70047295,0.808212,0.70047295,0.70047295,0.808212,1.0,0.5
崔璐,崔璐,1,22,1,2,0.09090909090909091,1,1.0,1,1.0,1,0.045454545454545456,0.5,0.766816,0.766816,0.766816,0.69885504,0.69885504,0.766816,1.0,1.0
尚颜,尚颜,33,270,3,3,0.011111111111111112,1,0.030303030303030304,1,0.030303030303030304,1,0.003703703703703704,0.3333333333333333,0.6982503,0.704891,0.795626,0.6982503,0.704891,0.795626,1.0,0.3333333333333333
刘允济,刘允济,4,116,2,3,0.02586206896551724,1,0.25,1,0.25,1,0.008620689655172414,0.3333333333333333,0.72571254,0.72571254,0.765725,0.6980057,0.6857,0.765725,1.0,0.5
王丘,王丘,3,46,2,2,0.043478260869565216,1,0.3333333333333333,0,0.0,1,0.021739130434782608,0.5,0.69368553,0.69368553,0.742746,0.69368553,0.69368553,0.742746,1.0,0.0
程长文,程长文,3,42,1,2,0.047619047619047616,1,0.3333333333333333,1,0.3333333333333333,1,0.023809523809523808,0.5,0.801931,0.801931,0.801931,0.693363,0.693363,0.801931,1.0,1.0
皇甫湜,皇甫湜,3,87,3,7,0.08045977011494253,1,0.3333333333333333,0,0.0,1,0.011494252873563218,0.14285714285714285,0.69522804,0.680458,0.746259,0.6917287,0.682137,0.746259,1.0,0.0
陈子良,陈子良,13,144,2,3,0.020833333333333332,1,0.07692307692307693,0,0.0,1,0.006944444444444444,0.3333333333333333,0.711882,0.711882,0.748742,0.6915054,0.675022,0.748742,1.0,0.0
鲍防,鲍防,8,65,2,3,0.046153846153846156,1,0.125,1,0.125,1,0.015384615384615385,0.3333333333333333,0.703151,0.703151,0.77689,0.6907527,0.665956,0.77689,1.0,0.5
崔湜,崔湜,34,394,7,8,0.02030456852791878,1,0.029411764705882353,1,0.029411764705882353,1,0.0025380710659898475,0.125,0.69756156,0.698452,0.754745,0.6891919,0.6899295,0.754745,1.0,0.14285714285714285
綦毋潜,綦毋潜,26,210,4,5,0.023809523809523808,1,0.038461538461538464,1,0.038461538461538464,1,0.004761904761904762,0.2,0.69614124,0.67420447,0.779495,0.6874892,0.660368,0.779495,1.0,0.25
宋华,宋华,1,50,1,4,0.08,1,1.0,1,1.0,1,0.02,0.25,0.791688,0.791688,0.791688,0.68684673,0.663276,0.791688,1.0,1.0
柳曾,柳曾,1,20,1,4,0.2,1,1.0,1,1.0,1,0.05,0.25,0.756424,0.756424,0.756424,0.685972,0.685207,0.756424,1.0,1.0
于濆,于濆,49,486,7,7,0.01440329218106996,1,0.02040816326530612,1,0.02040816326530612,1,0.00205761316872428,0.14285714285714285,0.6847896,0.655879,0.85755,0.6847896,0.655879,0.85755,1.0,0.14285714285714285
韩愈,韩愈,24,1248,9,13,0.010416666666666666,1,0.041666666666666664,1,0.041666666666666664,1,0.0008012820512820513,0.07692307692307693,0.70029324,0.715557,0.78829,0.68396086,0.696671,0.78829,1.0,0.1111111111111111
李冶,李冶,19,136,4,4,0.029411764705882353,1,0.05263157894736842,1,0.05263157894736842,1,0.007352941176470588,0.25,0.6834003,0.678383,0.772461,0.6834003,0.678383,0.772461,1.0,0.25
薛据,薛据,13,172,5,7,0.040697674418604654,1,0.07692307692307693,0,0.0,1,0.005813953488372093,0.14285714285714285,0.6890902,0.69971,0.74738,0.682705,0.681527,0.74738,1.0,0.0
褚亮,褚亮,35,295,7,7,0.023728813559322035,1,0.02857142857142857,0,0.0,1,0.003389830508474576,0.14285714285714285,0.68051946,0.691235,0.741959,0.68051946,0.691235,0.741959,1.0,0.0
舒元舆,舒元舆,7,204,4,8,0.0392156862745098,1,0.14285714285714285,1,0.14285714285714285,1,0.004901960784313725,0.125,0.6999127,0.70152104,0.79497,0.6797481,0.67120504,0.79497,1.0,0.25
崔国辅,崔国辅,52,336,6,7,0.020833333333333332,1,0.019230769230769232,0,0.0,1,0.002976190476190476,0.14285714285714285,0.6852577,0.673156,0.742936,0.6777021,0.673156,0.742936,1.0,0.0
水神,水神,11,140,6,7,0.05,1,0.09090909090909091,1,0.09090909090909091,1,0.007142857142857143,0.14285714285714285,0.6806435,0.66277003,0.800535,0.6756898,0.651853,0.800535,1.0,0.16666666666666666
钱珝,钱珝,7,440,1,7,0.015909090909090907,1,0.14285714285714285,0,0.0,1,0.0022727272727272726,0.14285714285714285,0.747342,0.747342,0.747342,0.67512184,0.668749,0.747342,1.0,0.0
任华,任华,3,188,3,10,0.05319148936170213,1,0.3333333333333333,1,0.3333333333333333,1,0.005319148936170213,0.1,0.715427,0.699243,0.760956,0.6712956,0.67931104,0.760956,1.0,0.3333333333333333
乔知之,乔知之,22,462,11,15,0.032467532467532464,1,0.045454545454545456,1,0.045454545454545456,1,0.0021645021645021645,0.06666666666666667,0.6865416,0.711942,0.825738,0.6697454,0.64851,0.825738,1.0,0.09090909090909091
崔日用,崔日用,13,99,3,4,0.04040404040404041,1,0.07692307692307693,1,0.07692307692307693,1,0.010101010101010102,0.25,0.68813497,0.692087,0.771707,0.66972196,0.653285,0.771707,1.0,0.3333333333333333
卢延让,卢延让,14,118,4,4,0.03389830508474576,1,0.07142857142857142,0,0.0,1,0.00847457627118644,0.25,0.66858196,0.6953625,0.748629,0.66858196,0.6953625,0.748629,1.0,0.0
柳宗元,柳宗元,16,223,6,11,0.04932735426008968,1,0.0625,1,0.0625,1,0.004484304932735426,0.09090909090909091,0.6689219,0.66611254,0.761079,0.6684699,0.668479,0.761079,1.0,0.16666666666666666
司马扎,司马扎,39,384,7,7,0.018229166666666668,1,0.02564102564102564,1,0.02564102564102564,1,0.0026041666666666665,0.14285714285714285,0.66721284,0.672829,0.760998,0.66721284,0.672829,0.760998,1.0,0.14285714285714285
杨衡,杨衡,61,596,9,9,0.015100671140939598,1,0.01639344262295082,1,0.01639344262295082,1,0.0016778523489932886,0.1111111111111111,0.6667777,0.642385,0.822758,0.6667777,0.642385,0.822758,1.0,0.1111111111111111
苏涣,苏涣,2,64,2,9,0.140625,1,0.5,1,0.5,1,0.015625,0.1111111111111111,0.748047,0.748047,0.762948,0.66677654,0.66996,0.762948,1.0,0.5
崔道融,崔道融,68,326,13,13,0.03987730061349693,1,0.014705882352941176,1,0.014705882352941176,1,0.003067484662576687,0.07692307692307693,0.6656142,0.680474,0.824139,0.6656142,0.680474,0.824139,1.0,0.07692307692307693
黄山隐,黄山隐,1,8,1,2,0.25,1,1.0,1,1.0,1,0.125,0.5,0.758964,0.758964,0.758964,0.6645825,0.6645825,0.758964,1.0,1.0
包佶,包佶,49,396,7,7,0.017676767676767676,1,0.02040816326530612,1,0.02040816326530612,1,0.0025252525252525255,0.14285714285714285,0.664411,0.690417,0.755683,0.664411,0.690417,0.755683,1.0,0.14285714285714285
于邺,于邺,34,244,10,10,0.040983606557377046,1,0.029411764705882353,1,0.029411764705882353,1,0.004098360655737705,0.1,0.6627394,0.662315,0.787376,0.6627394,0.662315,0.787376,1.0,0.1
章孝标,章孝标,68,530,10,10,0.018867924528301886,1,0.014705882352941176,0,0.0,1,0.0018867924528301887,0.1,0.6612562,0.65311146,0.750107,0.6612562,0.65311146,0.750107,1.0,0.0
马戴,马戴,168,1434,15,16,0.011157601115760111,1,0.005952380952380952,1,0.005952380952380952,1,0.000697350069735007,0.0625,0.6626671,0.680029,0.760268,0.6583759,0.6626785,0.760268,1.0,0.06666666666666667
王贞白,王贞白,67,589,12,15,0.025466893039049237,1,0.014925373134328358,1,0.014925373134328358,1,0.001697792869269949,0.06666666666666667,0.6588289,0.6717075,0.772105,0.6563946,0.668734,0.772105,1.0,0.08333333333333333
灵一,灵一,43,318,8,9,0.02830188679245283,1,0.023255813953488372,0,0.0,1,0.0031446540880503146,0.1111111111111111,0.6599671,0.655873,0.743792,0.65531325,0.655794,0.743792,1.0,0.0
张南史,张南史,27,272,6,6,0.022058823529411766,1,0.037037037037037035,1,0.037037037037037035,1,0.003676470588235294,0.16666666666666666,0.65515,0.634681,0.7516,0.65515,0.634681,0.7516,1.0,0.16666666666666666
王季友,王季友1,14,176,7,12,0.06818181818181818,1,0.07142857142857142,1,0.07142857142857142,1,0.005681818181818182,0.08333333333333333,0.6658829,0.697506,0.757705,0.6549279,0.6817935,0.757705,1.0,0.14285714285714285
杨炯,杨炯,33,470,10,13,0.027659574468085105,1,0.030303030303030304,1,0.030303030303030304,1,0.002127659574468085,0.07692307692307693,0.66445863,0.6547875,0.794711,0.65261257,0.633721,0.794711,1.0,0.1
李绅,李绅,127,1626,20,23,0.014145141451414513,1,0.007874015748031496,0,0.0,1,0.0006150061500615006,0.043478260869565216,0.6533195,0.66071546,0.74255,0.65255785,0.66005,0.74255,1.0,0.0
常建,常建,52,660,16,17,0.025757575757575757,1,0.019230769230769232,1,0.019230769230769232,1,0.0015151515151515152,0.058823529411764705,0.65355754,0.6316565,0.768863,0.65219545,0.63134,0.768863,1.0,0.0625
李频,李频,204,1676,26,26,0.015513126491646777,1,0.004901960784313725,1,0.004901960784313725,1,0.0005966587112171838,0.038461538461538464,0.6511024,0.66838896,0.759428,0.6511024,0.66838896,0.759428,1.0,0.038461538461538464
杜审言,杜审言,41,516,10,14,0.027131782945736434,1,0.024390243902439025,1,0.024390243902439025,1,0.001937984496124031,0.07142857142857142,0.6637522,0.65638995,0.787016,0.6505268,0.646842,0.787016,1.0,0.1
陈子昂,陈子昂,90,1457,27,54,0.03706245710363761,1,0.011111111111111112,1,0.011111111111111112,1,0.0006863417982155113,0.018518518518518517,0.65626806,0.655112,0.759039,0.649841,0.64734,0.759039,1.0,0.037037037037037035
僧鸾,僧鸾,2,82,2,6,0.07317073170731707,1,0.5,1,0.5,1,0.012195121951219513,0.16666666666666666,0.6425005,0.6425005,0.751525,0.6490105,0.64532554,0.751525,1.0,0.5
李煜,李煜,38,382,6,8,0.020942408376963352,1,0.02631578947368421,1,0.02631578947368421,1,0.002617801047120419,0.125,0.65423703,0.6560835,0.77529,0.64803314,0.6519425,0.77529,1.0,0.16666666666666666
沈佺期,沈佺期,171,2088,25,30,0.014367816091954023,1,0.005847953216374269,0,0.0,1,0.0004789272030651341,0.03333333333333333,0.6471244,0.656935,0.750646,0.6473084,0.65556204,0.750646,1.0,0.0
章碣,章碣,26,200,4,4,0.02,1,0.038461538461538464,1,0.038461538461538464,1,0.005,0.25,0.64697325,0.622279,0.800349,0.64697325,0.622279,0.800349,1.0,0.25
戴叔伦,戴叔伦,289,2279,33,35,0.015357612988152698,1,0.0034602076124567475,1,0.0034602076124567475,1,0.00043878894251864854,0.02857142857142857,0.64841455,0.642754,0.792859,0.64682454,0.642754,0.792859,1.0,0.030303030303030304
李嘉祐,李嘉祐,134,1071,18,20,0.018674136321195144,1,0.007462686567164179,1,0.007462686567164179,1,0.0009337068160597573,0.05,0.6492621,0.649553,0.802906,0.6462962,0.6455425,0.802906,1.0,0.05555555555555555
翁承赞,翁承赞,31,224,4,5,0.022321428571428572,1,0.03225806451612903,1,0.03225806451612903,1,0.004464285714285714,0.2,0.63911474,0.62038255,0.783571,0.64384496,0.63656,0.783571,1.0,0.25
李益,李益,178,1635,37,56,0.03425076452599388,1,0.0056179775280898875,1,0.0056179775280898875,1,0.0006116207951070336,0.017857142857142856,0.6533702,0.65136,0.754351,0.6434669,0.6438895,0.754351,1.0,0.02702702702702703
