unit_id,granularity,poem_id,卷,集类,集类号,诗类,题目,小序,组诗题,source_indices,reconstruction_mode,编号,作年,poem_source,注释引书_归一书名,初学记艺文类聚共同典源_归一书名,初学记艺文类聚共同典源_数量,是否涉及初学记艺文类聚共同典源,引文片段级共同典源_归一书名,引文片段级共同典源_数量,是否涉及引文片段级共同典源,verse_count,line_count,text,embedding_text,embedding_chars
1183,poem,1183,卷十八,,,雜律詩,小曲新詞二首其一,,,1183,revised_jsonl_direct,1184,807,revised_jsonl,谱；笺,,0,False,,0,False,1,4,"霽色鮮宮殿
秋聲脆管絃
聖明千歲樂
歲歲似今年","小曲新詞二首其一霽色鮮宮殿
秋聲脆管絃
聖明千歲樂
歲歲似今年",31
1184,poem,1184,卷十八,,,雜律詩,小曲新詞二首其二,,,1184,revised_jsonl_direct,1185,,revised_jsonl,缭绫,,0,False,,0,False,1,4,"紅裾明月夜
碧簟早秋時
好向昭陽宿
天凉玉漏遲","小曲新詞二首其二紅裾明月夜
碧簟早秋時
好向昭陽宿
天凉玉漏遲",31
1185,poem,1185,卷十八,,,雜律詩,閨怨詞三首其一,,,1185,revised_jsonl_direct,1186,807,revised_jsonl,谱；笺,,0,False,,0,False,1,4,"朝憎鶯百囀
夜妬燕雙棲
不慣經春别
唯知到曉啼","閨怨詞三首其一朝憎鶯百囀
夜妬燕雙棲
不慣經春别
唯知到曉啼",30
1186,poem,1186,卷十八,,,雜律詩,閨怨詞三首其二,,,1186,revised_jsonl_direct,1187,,revised_jsonl,,,0,False,,0,False,1,4,"珠箔籠寒月
紗窗背曉燈
夜來巾上淚
一半是春冰","閨怨詞三首其二珠箔籠寒月
紗窗背曉燈
夜來巾上淚
一半是春冰",30
1187,poem,1187,卷十八,,,雜律詩,閨怨詞三首其三,,,1187,revised_jsonl_direct,1188,,revised_jsonl,,,0,False,,0,False,1,4,"關山征戍遠
閨閣别離難
苦戰應顦顇
寒衣不要寬","閨怨詞三首其三關山征戍遠
閨閣别離難
苦戰應顦顇
寒衣不要寬",30
1188,poem,1188,卷十八,,,雜律詩,殘春曲,,,1188,revised_jsonl_direct,1189,807,revised_jsonl,笺,,0,False,,0,False,1,4,"禁苑殘鶯三四聲
景遲風慢暮春情
日西無事牆陰下
閑踏宮花獨自行","殘春曲禁苑殘鶯三四聲
景遲風慢暮春情
日西無事牆陰下
閑踏宮花獨自行",34
1189,poem,1189,卷十八,,,雜律詩,長安春,,,1189,revised_jsonl_direct,1190,807,revised_jsonl,笺；寄隐者,,0,False,,0,False,1,4,"青門柳枝軟無力
東風吹作黄金色
街東酒薄醉易醒
滿眼春愁銷不得","長安春青門柳枝軟無力
東風吹作黄金色
街東酒薄醉易醒
滿眼春愁銷不得",34
1190,poem,1190,卷十八,,,雜律詩,長樂坡送人賦得愁字,,,1190,revised_jsonl_direct,1191,807,revised_jsonl,笺；长安志；十道志；相和歌辞,,0,False,,0,False,1,4,"行人南北分征路
流水東西接御溝
終日坡前恨離别
謾名長樂是長愁","長樂坡送人賦得愁字行人南北分征路
流水東西接御溝
終日坡前恨離别
謾名長樂是長愁",40
1191,poem,1191,卷十八,,,雜律詩,獨眠吟二首其一,,,1191,revised_jsonl_direct,1192,807,revised_jsonl,笺；冬至夜怀湘灵,,0,False,,0,False,1,4,"夜長無睡起階前
寥落星河欲曙天
十五年來明月夜
何曾一夜不孤眠","獨眠吟二首其一夜長無睡起階前
寥落星河欲曙天
十五年來明月夜
何曾一夜不孤眠",38
1192,poem,1192,卷十八,,,雜律詩,獨眠吟二首其二,,,1192,revised_jsonl_direct,1193,,revised_jsonl,,,0,False,,0,False,1,4,"獨眠客夜夜
可憐長寂寂
就中今夜最愁人
凉月清風滿牀席","獨眠吟二首其二獨眠客夜夜
可憐長寂寂
就中今夜最愁人
凉月清風滿牀席",34
1193,poem,1193,卷十八,,,雜律詩,期不至,,,1193,revised_jsonl_direct,1194,822,revised_jsonl,笺,,0,False,,0,False,1,4,"紅燭清樽久延佇
出門入門天欲曙
星稀月落竟不來
煙柳曨曨鵲飛去","期不至紅燭清樽久延佇
出門入門天欲曙
星稀月落竟不來
煙柳曨曨鵲飛去",34
1194,poem,1194,卷十八,,,雜律詩,長洲苑,,,1194,revised_jsonl_direct,1195,823,revised_jsonl,笺；元和郡县志；吴郡图经续记；吴都赋；哀江南赋；困学纪闻；汉郡国志；长洲玉镜；潜邱劄记；越绝书；吴越春秋；汉王莽传；元和志；太平寰宇记；越书；方言；三都赋；吴地志,吴越春秋；方言,2,True,,0,False,1,4,"春入長洲草又生
鷓鴣飛起少人行
年深不辨娃宮處
夜夜蘇臺空月明","長洲苑春入長洲草又生
鷓鴣飛起少人行
年深不辨娃宮處
夜夜蘇臺空月明",34
1195,poem,1195,卷十八,,,雜律詩,憶江柳,,,1195,revised_jsonl_direct,1196,823,revised_jsonl,笺,,0,False,,0,False,1,4,"曾栽楊柳江南岸
一别江南兩度春
遥憶青青江岸上
不知攀折是何人","憶江柳曾栽楊柳江南岸
一别江南兩度春
遥憶青青江岸上
不知攀折是何人",34
1196,poem,1196,卷十八,,,雜律詩,南浦别,,,1196,revised_jsonl_direct,1197,823,revised_jsonl,笺；楚辞；龙光寺竺道生法师诔,楚辞,1,True,,0,False,1,4,"南浦淒淒别
西風嫋嫋秋
一看腸一斷
好去莫迴頭","南浦别南浦淒淒别
西風嫋嫋秋
一看腸一斷
好去莫迴頭",26
1197,poem,1197,卷十八,,,雜律詩,三年别,,,1197,revised_jsonl_direct,1198,823,revised_jsonl,笺,,0,False,,0,False,1,4,"悠悠一别已三年
相望相思明月天
腸斷青天望明月
别來三十六迴圓","三年别悠悠一别已三年
相望相思明月天
腸斷青天望明月
别來三十六迴圓",34
1198,poem,1198,卷十八,,,雜律詩,傷春詞,,,1198,revised_jsonl_direct,1199,823,revised_jsonl,笺,,0,False,,0,False,1,4,"深淺簷花千萬枝
碧紗窗外囀黄鸝
殘妝含淚下簾坐
盡日傷春春不知","傷春詞深淺簷花千萬枝
碧紗窗外囀黄鸝
殘妝含淚下簾坐
盡日傷春春不知",34
1199,poem,1199,卷十八,,,雜律詩,後宮詞,,,1199,revised_jsonl_direct,1200,823,revised_jsonl,笺；苕溪渔隐丛话；宫词；纪事,,0,False,,0,False,1,4,"淚盡羅巾夢不成
夜深前殿按歌聲
紅顔未老恩先斷
斜倚薰籠坐到明","後宮詞淚盡羅巾夢不成
夜深前殿按歌聲
紅顔未老恩先斷
斜倚薰籠坐到明",34
1200,poem,1200,卷十九,,,雜律詩,吟元郎中白鬚詩兼飲雪水茶因題壁上,,,1200,revised_jsonl_direct,1201,820,revised_jsonl,谱；笺；答元郎中杨员外喜乌见寄；煎茶水记,,0,False,,0,False,1,4,"冷詠霜毛句
閑嘗雪水茶
城中展眉處
只是有元家","吟元郎中白鬚詩兼飲雪水茶因題壁上冷詠霜毛句
閑嘗雪水茶
城中展眉處
只是有元家",39
1201,poem,1201,卷十九,,,雜律詩,吳七郎中山人待制班中偶贈絶句,,,1201,revised_jsonl_direct,1202,820,revised_jsonl,笺；赠吴丹；酬吴七见寄；别李十一后重寄；郡中即事；艺文类聚；搜神记,搜神记,1,True,,0,False,1,4,"金馬東門隻日開
漢庭待詔重仙才
第三松樹非華表
那得遼東鶴下來","吳七郎中山人待制班中偶贈絶句金馬東門隻日開
漢庭待詔重仙才
第三松樹非華表
那得遼東鶴下來",45
1202,poem,1202,卷十九,,,雜律詩,和張十八秘書謝裴相公寄馬,,,1202,revised_jsonl_direct,1203,820,revised_jsonl,笺；文苑英华；谢裴司空寄马；酬张秘书因寄马赠诗；裴相公大学士见示答张秘书谢马诗并群公属和因命追作；读张籍古乐府；张十八；与元九书；唐书；玉门关盖将军歌；望云骓马歌；类说；纪异录；宋史；唐代汗血马叱拨考；唐代九姓胡与突厥文化；六马图赞,,0,False,,0,False,1,8,"齒齊臕足毛頭膩
秘閣張郎叱撥駒
洗了頷花翻假錦
走時蹄汗踏真珠
青衫乍見曾驚否
紅粟難賒得飽無
丞相寄來應有意
遣君騎去上雲衢","和張十八秘書謝裴相公寄馬齒齊臕足毛頭膩
秘閣張郎叱撥駒
洗了頷花翻假錦
走時蹄汗踏真珠
青衫乍見曾驚否
紅粟難賒得飽無
丞相寄來應有意
遣君騎去上雲衢",75
1203,poem,1203,卷十九,,,雜律詩,答山侶,,,1203,revised_jsonl_direct,1204,820,revised_jsonl,笺；思归；独树浦雨夜寄李六郎中,,0,False,,0,False,1,8,"頷下髭鬚半是絲
光陰向後幾多時
非無解掛簪纓意
未有支持伏臘資
冒熱衝寒徒自取
隨行逐隊欲何爲
更慚山侶頻傳語
五十歸來道未遲","答山侶頷下髭鬚半是絲
光陰向後幾多時
非無解掛簪纓意
未有支持伏臘資
冒熱衝寒徒自取
隨行逐隊欲何爲
更慚山侶頻傳語
五十歸來道未遲",66
1204,poem,1204,卷十九,,,雜律詩,早朝思退居,,,1204,revised_jsonl_direct,1205,820,revised_jsonl,笺,,0,False,,0,False,1,8,"霜嚴月苦欲明天
忽憶閑居思浩然
自問寒燈夜半起
何如暖被日高眠
唯慚老病披朝服
莫慮飢寒計俸錢
隨有隨無且歸去
擬求豐足是何年","早朝思退居霜嚴月苦欲明天
忽憶閑居思浩然
自問寒燈夜半起
何如暖被日高眠
唯慚老病披朝服
莫慮飢寒計俸錢
隨有隨無且歸去
擬求豐足是何年",68
